	UF	televisao por assinatura	televisao com recepcao de sinal digital de tv abertaa	V02270	rede celular 3G ou 4G	conexao discada	banda larga	rendimento mensal domiciliar per capita
114819	5	3.0	3.0	1	2.0	4.0	4.0	2.0
114820	5	3.0	3.0	1	4.0	4.0	2.0	3.0
114822	5	3.0	1.0	1	4.0	4.0	2.0	4.0
114823	5	3.0	1.0	2	4.0	4.0	2.0	4.0
114826	5	3.0	3.0	0	2.0	4.0	4.0	4.0
114828	5	3.0	3.0	0	4.0	4.0	2.0	4.0
114830	5	3.0	3.0	0	2.0	4.0	4.0	3.0
114831	5	3.0	3.0	1	4.0	4.0	2.0	3.0
114832	5	3.0	3.0	0	4.0	4.0	2.0	2.0
114834	5	3.0	3.0	1	4.0	4.0	2.0	3.0
114850	5	3.0	3.0	0	2.0	4.0	4.0	3.0
114851	5	3.0	3.0	2	2.0	4.0	4.0	2.0
114855	5	3.0	3.0	0	4.0	4.0	2.0	1.0
114857	5	3.0	1.0	1	4.0	4.0	2.0	4.0
114861	5	3.0	3.0	1	2.0	4.0	4.0	4.0
114862	5	1.0	3.0	3	4.0	4.0	2.0	4.0
114865	5	1.0	3.0	3	4.0	4.0	2.0	5.0
114870	5	3.0	5.0	1	2.0	4.0	4.0	6.0
114874	5	3.0	3.0	2	2.0	4.0	4.0	3.0
114878	5	3.0	1.0	0	2.0	4.0	4.0	3.0
114880	5	3.0	3.0	0	4.0	4.0	2.0	3.0
114882	5	1.0	5.0	0	4.0	4.0	2.0	3.0
114885	5	3.0	1.0	0	2.0	4.0	4.0	6.0
114888	5	3.0	3.0	0	2.0	4.0	4.0	1.0
114889	5	3.0	1.0	1	4.0	4.0	2.0	4.0
114892	5	3.0	3.0	0	2.0	4.0	4.0	2.0
114895	5	3.0	3.0	0	2.0	4.0	4.0	3.0
114901	5	3.0	3.0	0	2.0	4.0	4.0	3.0
114905	5	3.0	1.0	1	4.0	4.0	2.0	4.0
114908	5	1.0	1.0	2	4.0	4.0	2.0	5.0
114909	5	1.0	1.0	1	4.0	4.0	2.0	4.0
114910	5	1.0	1.0	9	4.0	4.0	2.0	7.0
114912	5	3.0	3.0	0	2.0	4.0	4.0	3.0
114913	5	3.0	3.0	0	4.0	4.0	2.0	5.0
114917	5	3.0	1.0	1	4.0	4.0	2.0	7.0
114918	5	3.0	3.0	0	2.0	4.0	4.0	4.0
114919	5	3.0	3.0	0	4.0	4.0	2.0	4.0
114922	5	1.0	1.0	5	4.0	4.0	2.0	7.0
114923	5	1.0	1.0	1	4.0	4.0	2.0	3.0
114924	5	3.0	1.0	1	2.0	4.0	2.0	3.0
114927	5	3.0	3.0	0	4.0	4.0	2.0	0.0
114928	5	3.0	3.0	1	2.0	4.0	2.0	4.0
114930	5	1.0	1.0	1	4.0	4.0	2.0	5.0
114936	5	1.0	3.0	2	2.0	4.0	2.0	2.0
114942	5	3.0	3.0	0	4.0	4.0	2.0	1.0
114943	5	3.0	3.0	0	2.0	4.0	2.0	3.0
114944	5	1.0	1.0	3	2.0	4.0	4.0	5.0
114947	5	3.0	1.0	3	4.0	4.0	2.0	5.0
114948	5	1.0	1.0	2	4.0	4.0	2.0	7.0
114949	5	3.0	3.0	0	2.0	4.0	4.0	3.0
114951	5	3.0	3.0	1	2.0	4.0	2.0	4.0
114953	5	3.0	3.0	1	4.0	4.0	2.0	3.0
114955	5	3.0	5.0	1	2.0	4.0	2.0	2.0
114958	5	3.0	1.0	1	2.0	4.0	4.0	4.0
114959	5	3.0	1.0	2	2.0	4.0	2.0	4.0
114960	5	3.0	1.0	0	4.0	4.0	2.0	3.0
114962	5	3.0	3.0	1	4.0	4.0	2.0	2.0
114964	5	1.0	1.0	1	4.0	4.0	2.0	3.0
114965	5	3.0	3.0	1	2.0	4.0	4.0	4.0
114966	5	1.0	1.0	3	4.0	4.0	2.0	6.0
114967	5	3.0	1.0	0	2.0	4.0	4.0	3.0
114969	5	1.0	1.0	3	4.0	4.0	2.0	6.0
114973	5	3.0	3.0	1	2.0	4.0	4.0	4.0
114983	5	1.0	1.0	2	4.0	4.0	2.0	6.0
114985	5	1.0	1.0	1	4.0	4.0	2.0	6.0
114986	5	1.0	1.0	1	2.0	4.0	2.0	5.0
114987	5	3.0	1.0	1	2.0	4.0	2.0	7.0
114988	5	1.0	1.0	2	2.0	4.0	2.0	7.0
114989	5	1.0	3.0	2	2.0	4.0	2.0	4.0
114990	5	3.0	3.0	2	2.0	4.0	4.0	6.0
114995	5	1.0	1.0	3	2.0	4.0	2.0	7.0
114996	5	1.0	1.0	1	2.0	4.0	2.0	4.0
114997	5	3.0	3.0	0	4.0	4.0	2.0	4.0
114998	5	1.0	1.0	2	4.0	4.0	2.0	6.0
114999	5	3.0	3.0	2	2.0	4.0	2.0	6.0
115000	5	1.0	1.0	2	2.0	4.0	2.0	7.0
115002	5	1.0	1.0	1	4.0	4.0	2.0	7.0
115003	5	3.0	1.0	0	4.0	4.0	2.0	7.0
115004	5	1.0	1.0	1	2.0	4.0	2.0	7.0
115005	5	1.0	3.0	0	4.0	4.0	2.0	1.0
115007	5	1.0	3.0	0	2.0	4.0	2.0	4.0
115008	5	1.0	1.0	3	2.0	2.0	2.0	5.0
115009	5	1.0	1.0	4	2.0	4.0	2.0	7.0
115010	5	1.0	1.0	1	2.0	4.0	2.0	7.0
115012	5	3.0	1.0	1	4.0	4.0	2.0	4.0
115013	5	3.0	1.0	1	4.0	4.0	2.0	5.0
115014	5	1.0	1.0	2	2.0	4.0	2.0	5.0
115015	5	1.0	3.0	1	2.0	4.0	2.0	7.0
115016	5	1.0	1.0	3	4.0	4.0	2.0	7.0
115017	5	1.0	3.0	1	2.0	4.0	2.0	7.0
115018	5	3.0	1.0	1	4.0	4.0	2.0	4.0
115019	5	1.0	1.0	1	2.0	4.0	2.0	7.0
115020	5	3.0	1.0	2	4.0	4.0	2.0	4.0
115021	5	3.0	3.0	0	4.0	2.0	2.0	4.0
115025	5	1.0	3.0	1	4.0	4.0	2.0	6.0
115027	5	3.0	1.0	1	2.0	4.0	2.0	3.0
115029	5	1.0	1.0	4	2.0	4.0	2.0	4.0
115030	5	3.0	1.0	1	2.0	4.0	2.0	2.0
115031	5	3.0	1.0	1	4.0	4.0	2.0	4.0
115032	5	3.0	1.0	1	4.0	2.0	4.0	3.0
115033	5	3.0	3.0	2	4.0	4.0	2.0	5.0
115034	5	3.0	1.0	2	2.0	4.0	2.0	6.0
115036	5	3.0	3.0	0	4.0	4.0	2.0	3.0
115038	5	3.0	1.0	2	2.0	4.0	2.0	7.0
115039	5	1.0	1.0	1	2.0	4.0	2.0	4.0
115040	5	1.0	1.0	3	2.0	4.0	2.0	5.0
115042	5	3.0	1.0	1	2.0	4.0	2.0	4.0
115043	5	1.0	1.0	1	2.0	4.0	2.0	7.0
115044	5	1.0	1.0	3	2.0	4.0	2.0	4.0
115045	5	3.0	1.0	2	2.0	4.0	2.0	7.0
115046	5	1.0	1.0	3	2.0	4.0	2.0	7.0
115048	5	1.0	1.0	3	2.0	4.0	2.0	99.0
115049	5	3.0	1.0	2	2.0	4.0	2.0	99.0
115050	5	3.0	1.0	1	2.0	4.0	2.0	6.0
115051	5	1.0	3.0	1	2.0	4.0	2.0	99.0
115053	5	1.0	1.0	2	2.0	4.0	2.0	7.0
115057	5	1.0	1.0	2	2.0	4.0	2.0	99.0
115059	5	3.0	1.0	1	2.0	4.0	2.0	2.0
115060	5	3.0	1.0	1	2.0	4.0	2.0	4.0
115065	5	3.0	1.0	0	2.0	4.0	2.0	3.0
115067	5	3.0	1.0	1	2.0	4.0	2.0	4.0
115070	5	3.0	1.0	3	2.0	4.0	2.0	4.0
115071	5	3.0	1.0	1	2.0	2.0	4.0	3.0
115072	5	3.0	1.0	1	2.0	4.0	2.0	5.0
115075	5	1.0	1.0	2	2.0	4.0	2.0	7.0
115076	5	3.0	1.0	2	2.0	4.0	2.0	4.0
115077	5	3.0	1.0	3	2.0	4.0	2.0	3.0
115078	5	3.0	1.0	1	2.0	4.0	2.0	0.0
115079	5	1.0	1.0	1	2.0	4.0	2.0	5.0
115080	5	3.0	1.0	2	2.0	4.0	2.0	4.0
115081	5	3.0	1.0	2	2.0	2.0	4.0	4.0
115083	5	1.0	1.0	2	2.0	4.0	2.0	6.0
115085	5	3.0	1.0	1	2.0	2.0	4.0	7.0
115086	5	1.0	1.0	1	2.0	4.0	2.0	4.0
115092	5	3.0	1.0	2	2.0	4.0	2.0	4.0
115099	5	1.0	1.0	1	2.0	4.0	4.0	4.0
115102	5	3.0	1.0	0	2.0	4.0	2.0	3.0
115103	5	1.0	1.0	1	2.0	4.0	2.0	3.0
115108	5	1.0	1.0	1	2.0	4.0	4.0	4.0
115109	5	1.0	1.0	1	2.0	4.0	2.0	6.0
115110	5	1.0	1.0	3	2.0	4.0	2.0	5.0
115111	5	1.0	1.0	1	2.0	4.0	2.0	4.0
115112	5	1.0	1.0	1	2.0	4.0	2.0	5.0
115113	5	3.0	1.0	1	2.0	4.0	2.0	4.0
115115	5	1.0	1.0	2	2.0	4.0	4.0	3.0
115116	5	1.0	1.0	2	2.0	4.0	2.0	5.0
115118	5	1.0	1.0	2	2.0	4.0	4.0	6.0
115119	5	1.0	1.0	3	2.0	4.0	2.0	3.0
115120	5	3.0	1.0	4	2.0	4.0	2.0	5.0
115121	5	3.0	1.0	1	2.0	4.0	2.0	6.0
115122	5	1.0	1.0	1	2.0	4.0	2.0	6.0
115123	5	1.0	1.0	1	2.0	4.0	2.0	4.0
115125	5	1.0	1.0	1	2.0	4.0	4.0	4.0
115127	5	1.0	1.0	1	2.0	4.0	2.0	3.0
115129	5	3.0	1.0	1	2.0	4.0	2.0	1.0
115131	5	1.0	1.0	1	4.0	4.0	2.0	3.0
115138	5	3.0	3.0	0	4.0	4.0	2.0	2.0
115142	5	3.0	1.0	1	4.0	4.0	2.0	2.0
115143	5	3.0	1.0	1	2.0	4.0	2.0	0.0
115144	5	3.0	1.0	1	4.0	4.0	2.0	99.0
115147	5	3.0	1.0	1	2.0	4.0	2.0	4.0
115148	5	3.0	1.0	2	2.0	4.0	2.0	4.0
115149	5	3.0	1.0	1	4.0	4.0	2.0	7.0
115150	5	3.0	1.0	2	2.0	4.0	2.0	5.0
115153	5	3.0	1.0	1	2.0	4.0	2.0	99.0
115160	5	1.0	1.0	2	2.0	4.0	2.0	7.0
115161	5	1.0	1.0	3	2.0	4.0	2.0	6.0
115162	5	1.0	1.0	3	2.0	4.0	2.0	6.0
115163	5	1.0	1.0	1	2.0	4.0	2.0	5.0
115164	5	1.0	1.0	1	2.0	4.0	2.0	6.0
115165	5	3.0	1.0	1	2.0	4.0	2.0	4.0
115168	5	1.0	1.0	1	2.0	4.0	2.0	7.0
115169	5	1.0	1.0	2	2.0	4.0	2.0	6.0
115174	5	1.0	1.0	2	4.0	4.0	2.0	7.0
115175	5	3.0	1.0	1	2.0	4.0	2.0	99.0
115176	5	1.0	1.0	1	2.0	4.0	2.0	5.0
115177	5	1.0	1.0	2	2.0	4.0	2.0	4.0
115179	5	1.0	1.0	2	2.0	4.0	2.0	3.0
115180	5	3.0	1.0	1	2.0	4.0	2.0	4.0
115181	5	3.0	1.0	2	2.0	4.0	2.0	4.0
115182	5	3.0	3.0	1	4.0	2.0	2.0	5.0
115183	5	3.0	1.0	0	2.0	4.0	2.0	0.0
115184	5	3.0	1.0	1	2.0	4.0	2.0	99.0
115185	5	3.0	1.0	1	2.0	4.0	2.0	4.0
115186	5	3.0	1.0	1	4.0	4.0	2.0	2.0
115187	5	3.0	1.0	0	2.0	4.0	2.0	2.0
115192	5	3.0	1.0	0	4.0	4.0	2.0	3.0
115193	5	1.0	1.0	1	2.0	4.0	2.0	0.0
115194	5	3.0	1.0	1	2.0	2.0	4.0	4.0
115201	5	1.0	1.0	2	2.0	4.0	2.0	4.0
115202	5	3.0	1.0	3	2.0	4.0	2.0	5.0
115203	5	1.0	1.0	2	2.0	4.0	2.0	5.0
115204	5	1.0	3.0	0	2.0	4.0	2.0	2.0
115205	5	3.0	1.0	3	2.0	4.0	2.0	6.0
115206	5	1.0	1.0	1	2.0	4.0	2.0	3.0
115209	5	3.0	1.0	2	2.0	4.0	2.0	5.0
115211	5	3.0	1.0	2	2.0	4.0	2.0	6.0
115212	5	1.0	1.0	2	2.0	4.0	2.0	7.0
115213	5	3.0	1.0	1	2.0	4.0	2.0	6.0
115214	5	1.0	3.0	0	2.0	4.0	2.0	5.0
115215	5	3.0	1.0	1	2.0	4.0	2.0	5.0
115217	5	3.0	1.0	1	4.0	4.0	2.0	4.0
115218	5	3.0	1.0	1	2.0	4.0	2.0	4.0
115219	5	3.0	1.0	1	4.0	4.0	2.0	99.0
115220	5	3.0	1.0	2	2.0	4.0	2.0	7.0
115221	5	1.0	1.0	1	2.0	4.0	2.0	4.0
115222	5	3.0	3.0	1	2.0	4.0	2.0	4.0
115225	5	3.0	1.0	1	2.0	4.0	2.0	6.0
115228	5	3.0	1.0	1	2.0	4.0	2.0	4.0
115230	5	3.0	1.0	2	2.0	4.0	2.0	4.0
115232	5	3.0	1.0	2	2.0	4.0	2.0	4.0
115234	5	1.0	1.0	2	2.0	4.0	2.0	6.0
115235	5	3.0	1.0	0	4.0	4.0	2.0	4.0
115236	5	1.0	1.0	1	2.0	4.0	2.0	5.0
115237	5	1.0	1.0	1	4.0	4.0	2.0	6.0
115239	5	1.0	1.0	0	4.0	4.0	2.0	4.0
115241	5	1.0	1.0	1	2.0	4.0	2.0	6.0
115243	5	1.0	1.0	2	4.0	4.0	2.0	5.0
115244	5	3.0	1.0	1	4.0	4.0	2.0	2.0
115246	5	3.0	3.0	0	4.0	4.0	2.0	4.0
115247	5	1.0	1.0	2	4.0	4.0	2.0	4.0
115249	5	3.0	1.0	2	2.0	4.0	2.0	6.0
115251	5	1.0	1.0	1	2.0	4.0	2.0	5.0
115255	5	1.0	1.0	1	4.0	4.0	2.0	4.0
115257	5	1.0	1.0	2	2.0	4.0	2.0	5.0
115258	5	1.0	1.0	1	4.0	4.0	2.0	5.0
115260	5	1.0	1.0	2	2.0	4.0	2.0	99.0
115261	5	3.0	1.0	0	2.0	4.0	2.0	6.0
115262	5	1.0	1.0	2	2.0	4.0	2.0	7.0
115264	5	1.0	1.0	1	2.0	4.0	2.0	3.0
115265	5	1.0	1.0	2	2.0	4.0	2.0	4.0
115270	5	1.0	1.0	1	4.0	4.0	2.0	4.0
115271	5	1.0	1.0	1	2.0	4.0	2.0	4.0
115272	5	3.0	1.0	2	4.0	4.0	2.0	5.0
115273	5	3.0	3.0	1	4.0	4.0	2.0	3.0
115277	5	1.0	1.0	3	2.0	4.0	2.0	7.0
115281	5	1.0	1.0	4	2.0	4.0	2.0	5.0
115296	5	3.0	1.0	1	2.0	2.0	4.0	99.0
115312	5	3.0	3.0	1	2.0	4.0	4.0	5.0
115319	5	3.0	3.0	1	2.0	4.0	4.0	4.0
115320	5	3.0	3.0	2	2.0	4.0	4.0	4.0
115321	5	1.0	1.0	2	2.0	4.0	2.0	5.0
115323	5	3.0	3.0	0	2.0	4.0	4.0	3.0
115324	5	3.0	3.0	0	2.0	4.0	4.0	2.0
115325	5	3.0	5.0	0	2.0	4.0	4.0	4.0
115326	5	3.0	3.0	1	2.0	4.0	4.0	3.0
115327	5	3.0	1.0	2	2.0	4.0	4.0	4.0
115328	5	3.0	3.0	0	2.0	4.0	4.0	3.0
115331	5	3.0	3.0	0	2.0	4.0	4.0	4.0
115333	5	3.0	3.0	1	2.0	4.0	4.0	5.0
115335	5	3.0	3.0	3	2.0	4.0	2.0	7.0
115336	5	3.0	3.0	0	2.0	4.0	4.0	2.0
115338	5	3.0	3.0	0	4.0	4.0	2.0	4.0
115339	5	1.0	1.0	0	4.0	4.0	2.0	4.0
115341	5	1.0	3.0	0	4.0	4.0	2.0	5.0
115346	5	3.0	3.0	0	4.0	4.0	2.0	2.0
115347	5	3.0	1.0	1	4.0	4.0	2.0	7.0
115348	5	3.0	3.0	0	4.0	4.0	2.0	5.0
115349	5	3.0	3.0	0	4.0	4.0	2.0	4.0
115351	5	3.0	1.0	1	4.0	4.0	2.0	4.0
115353	5	3.0	1.0	1	4.0	4.0	2.0	4.0
115354	5	1.0	3.0	0	4.0	4.0	2.0	3.0
115357	5	1.0	1.0	3	4.0	4.0	2.0	6.0
115358	5	1.0	1.0	1	4.0	4.0	2.0	6.0
115359	5	1.0	1.0	1	4.0	4.0	2.0	6.0
115361	5	3.0	1.0	2	4.0	4.0	2.0	3.0
115364	5	3.0	3.0	2	2.0	4.0	2.0	3.0
115365	5	3.0	3.0	1	4.0	4.0	2.0	4.0
115366	5	1.0	3.0	3	2.0	4.0	2.0	6.0
115368	5	1.0	3.0	2	2.0	4.0	2.0	5.0
115371	5	3.0	3.0	0	4.0	4.0	2.0	4.0
115374	5	3.0	1.0	1	4.0	4.0	2.0	4.0
115376	5	1.0	1.0	1	4.0	4.0	2.0	4.0
115377	5	3.0	1.0	1	4.0	4.0	2.0	3.0
115378	5	3.0	3.0	0	4.0	4.0	2.0	4.0
115379	5	3.0	3.0	0	4.0	4.0	2.0	4.0
115380	5	3.0	3.0	0	4.0	4.0	2.0	4.0
115381	5	1.0	1.0	1	4.0	4.0	2.0	3.0
115382	5	1.0	1.0	1	4.0	4.0	2.0	5.0
115383	5	3.0	3.0	1	2.0	4.0	2.0	4.0
115385	5	1.0	3.0	1	2.0	4.0	2.0	3.0
115388	5	3.0	1.0	1	4.0	4.0	2.0	4.0
115389	5	3.0	1.0	1	4.0	4.0	2.0	3.0
115391	5	3.0	3.0	0	4.0	4.0	2.0	1.0
115394	5	3.0	3.0	0	2.0	4.0	4.0	4.0
115395	5	3.0	3.0	0	2.0	4.0	2.0	2.0
115396	5	3.0	3.0	1	2.0	4.0	2.0	4.0
115397	5	1.0	3.0	1	2.0	4.0	2.0	4.0
115399	5	3.0	3.0	1	2.0	4.0	4.0	4.0
115402	5	1.0	1.0	1	4.0	4.0	2.0	4.0
115403	5	3.0	1.0	1	4.0	4.0	2.0	3.0
115406	5	3.0	1.0	1	4.0	4.0	2.0	4.0
115413	5	3.0	3.0	1	2.0	4.0	2.0	4.0
115417	5	3.0	3.0	0	4.0	4.0	2.0	4.0
115419	5	3.0	3.0	0	2.0	4.0	2.0	3.0
115422	5	1.0	1.0	2	2.0	4.0	2.0	4.0
115423	5	1.0	1.0	1	4.0	4.0	2.0	4.0
115424	5	3.0	5.0	1	2.0	4.0	2.0	4.0
115425	5	1.0	1.0	1	2.0	4.0	2.0	3.0
115426	5	3.0	3.0	1	2.0	4.0	2.0	4.0
115428	5	3.0	1.0	1	2.0	4.0	4.0	4.0
115429	5	1.0	5.0	2	4.0	4.0	2.0	4.0
115430	5	1.0	1.0	2	4.0	4.0	2.0	4.0
115432	5	3.0	1.0	1	4.0	4.0	2.0	3.0
115434	5	1.0	1.0	2	4.0	4.0	2.0	4.0
115438	5	3.0	1.0	2	2.0	4.0	2.0	6.0
115440	5	3.0	1.0	2	4.0	4.0	2.0	7.0
115441	5	1.0	1.0	5	2.0	4.0	2.0	7.0
115442	5	1.0	1.0	2	4.0	4.0	2.0	6.0
115443	5	1.0	1.0	1	2.0	4.0	2.0	7.0
115444	5	1.0	1.0	2	2.0	4.0	2.0	6.0
115446	5	1.0	1.0	2	2.0	4.0	2.0	5.0
115447	5	3.0	1.0	3	2.0	4.0	2.0	6.0
115448	5	1.0	1.0	1	2.0	4.0	4.0	7.0
115449	5	3.0	1.0	1	2.0	2.0	4.0	4.0
115450	5	1.0	1.0	1	2.0	4.0	2.0	7.0
115452	5	1.0	1.0	3	2.0	4.0	2.0	6.0
115453	5	1.0	1.0	3	2.0	4.0	2.0	7.0
115454	5	1.0	1.0	2	2.0	4.0	2.0	6.0
115457	5	3.0	1.0	2	2.0	4.0	2.0	4.0
115458	5	3.0	1.0	4	2.0	4.0	2.0	6.0
115460	5	1.0	1.0	1	4.0	2.0	2.0	3.0
115463	5	3.0	1.0	0	2.0	4.0	2.0	3.0
115465	5	1.0	1.0	3	2.0	4.0	2.0	4.0
115467	5	3.0	1.0	2	2.0	4.0	2.0	6.0
115469	5	3.0	1.0	0	2.0	4.0	2.0	4.0
115470	5	1.0	1.0	1	2.0	4.0	4.0	6.0
115472	5	3.0	1.0	1	2.0	4.0	2.0	4.0
115474	5	3.0	1.0	1	4.0	4.0	2.0	2.0
115475	5	1.0	1.0	2	2.0	4.0	2.0	7.0
115476	5	3.0	1.0	2	2.0	4.0	2.0	5.0
115477	5	1.0	1.0	2	2.0	4.0	2.0	7.0
115478	5	1.0	1.0	2	2.0	4.0	2.0	5.0
115480	5	1.0	1.0	4	2.0	4.0	2.0	7.0
115481	5	1.0	1.0	3	2.0	4.0	2.0	5.0
115483	5	3.0	1.0	1	2.0	4.0	2.0	6.0
115484	5	1.0	1.0	2	2.0	4.0	2.0	99.0
115485	5	3.0	3.0	2	2.0	4.0	2.0	4.0
115487	5	1.0	1.0	1	4.0	4.0	2.0	7.0
115488	5	1.0	1.0	7	2.0	4.0	2.0	7.0
115490	5	3.0	1.0	1	4.0	4.0	2.0	5.0
115491	5	1.0	1.0	1	4.0	4.0	2.0	99.0
115492	5	1.0	1.0	1	2.0	4.0	2.0	6.0
115493	5	3.0	3.0	1	4.0	4.0	2.0	5.0
115494	5	3.0	3.0	1	2.0	4.0	2.0	5.0
115495	5	3.0	1.0	2	2.0	4.0	2.0	6.0
115497	5	1.0	1.0	3	4.0	4.0	2.0	4.0
115500	5	3.0	1.0	2	4.0	4.0	2.0	4.0
115504	5	3.0	1.0	0	2.0	4.0	4.0	4.0
115505	5	1.0	1.0	1	4.0	4.0	2.0	99.0
115509	5	1.0	1.0	2	4.0	4.0	2.0	5.0
115510	5	1.0	1.0	1	2.0	4.0	2.0	4.0
115511	5	3.0	3.0	0	2.0	4.0	2.0	3.0
115514	5	1.0	1.0	0	4.0	4.0	2.0	5.0
115515	5	1.0	3.0	0	4.0	4.0	2.0	4.0
115517	5	1.0	1.0	5	2.0	4.0	2.0	5.0
115525	5	3.0	3.0	0	2.0	4.0	2.0	3.0
115529	5	1.0	3.0	0	4.0	4.0	2.0	4.0
115531	5	3.0	3.0	0	4.0	4.0	2.0	4.0
115534	5	1.0	1.0	2	4.0	4.0	2.0	5.0
115536	5	1.0	1.0	2	2.0	4.0	2.0	7.0
115537	5	1.0	1.0	2	2.0	4.0	2.0	7.0
115539	5	1.0	3.0	2	2.0	4.0	2.0	7.0
115540	5	1.0	1.0	1	4.0	4.0	2.0	5.0
115541	5	3.0	1.0	1	4.0	4.0	2.0	4.0
115545	5	3.0	1.0	1	4.0	4.0	2.0	3.0
115547	5	3.0	1.0	1	4.0	4.0	2.0	5.0
115549	5	1.0	1.0	1	2.0	4.0	4.0	4.0
115550	5	1.0	1.0	1	2.0	4.0	4.0	6.0
115551	5	3.0	1.0	1	2.0	4.0	4.0	4.0
115553	5	1.0	3.0	1	4.0	4.0	2.0	3.0
115554	5	1.0	1.0	2	2.0	4.0	2.0	4.0
115556	5	3.0	1.0	1	2.0	4.0	4.0	3.0
115558	5	1.0	1.0	0	2.0	4.0	2.0	3.0
115559	5	1.0	3.0	1	2.0	4.0	2.0	3.0
115560	5	1.0	1.0	2	2.0	4.0	2.0	6.0
115561	5	3.0	3.0	1	2.0	4.0	2.0	4.0
115562	5	1.0	3.0	1	2.0	4.0	2.0	6.0
115563	5	3.0	3.0	0	2.0	4.0	2.0	5.0
115564	5	3.0	1.0	1	4.0	4.0	2.0	6.0
115565	5	3.0	1.0	1	2.0	4.0	2.0	3.0
115566	5	3.0	3.0	1	4.0	4.0	2.0	2.0
115567	5	1.0	1.0	1	2.0	4.0	2.0	4.0
115568	5	1.0	3.0	1	2.0	4.0	2.0	4.0
115569	5	1.0	3.0	1	2.0	4.0	4.0	5.0
115571	5	3.0	1.0	1	2.0	4.0	2.0	4.0
115572	5	1.0	1.0	0	2.0	4.0	4.0	4.0
115574	5	1.0	1.0	1	4.0	4.0	2.0	4.0
115575	5	3.0	1.0	1	2.0	4.0	2.0	4.0
115577	5	3.0	1.0	1	2.0	4.0	2.0	4.0
115579	5	1.0	1.0	1	2.0	4.0	2.0	4.0
115581	5	1.0	1.0	1	4.0	4.0	2.0	1.0
115583	5	3.0	1.0	1	4.0	4.0	2.0	5.0
115585	5	1.0	1.0	1	2.0	4.0	2.0	4.0
115586	5	1.0	1.0	1	2.0	4.0	2.0	5.0
115589	5	1.0	3.0	2	4.0	4.0	2.0	5.0
115592	5	1.0	1.0	4	4.0	4.0	2.0	6.0
115593	5	3.0	3.0	0	4.0	4.0	2.0	4.0
115594	5	1.0	1.0	2	4.0	4.0	2.0	6.0
115595	5	1.0	3.0	1	4.0	4.0	2.0	99.0
115596	5	1.0	1.0	4	2.0	4.0	2.0	6.0
115597	5	3.0	1.0	2	2.0	4.0	2.0	4.0
115599	5	1.0	1.0	3	4.0	4.0	2.0	99.0
115600	5	1.0	1.0	1	2.0	4.0	2.0	3.0
115601	5	1.0	1.0	2	4.0	4.0	2.0	7.0
115604	5	3.0	1.0	1	2.0	4.0	4.0	5.0
115605	5	3.0	1.0	3	2.0	4.0	2.0	5.0
115607	5	3.0	3.0	0	4.0	4.0	2.0	99.0
115608	5	3.0	1.0	2	2.0	4.0	2.0	4.0
115609	5	3.0	3.0	0	4.0	4.0	2.0	3.0
115610	5	3.0	1.0	1	4.0	4.0	2.0	2.0
115612	5	3.0	1.0	1	4.0	4.0	2.0	99.0
115614	5	1.0	1.0	0	2.0	4.0	2.0	99.0
115615	5	3.0	3.0	0	4.0	4.0	2.0	99.0
115616	5	3.0	3.0	0	4.0	4.0	2.0	99.0
115619	5	3.0	1.0	2	2.0	4.0	2.0	4.0
115621	5	3.0	1.0	1	2.0	4.0	2.0	4.0
115622	5	3.0	1.0	0	2.0	4.0	4.0	3.0
115623	5	3.0	3.0	1	2.0	4.0	4.0	3.0
115626	5	3.0	3.0	0	2.0	4.0	2.0	3.0
115627	5	1.0	3.0	0	2.0	4.0	4.0	2.0
115629	5	3.0	1.0	1	2.0	4.0	4.0	3.0
115632	5	3.0	1.0	1	2.0	4.0	4.0	4.0
115633	5	1.0	1.0	1	2.0	4.0	2.0	3.0
115634	5	3.0	1.0	0	2.0	4.0	4.0	4.0
115635	5	3.0	1.0	1	2.0	4.0	2.0	4.0
115636	5	3.0	1.0	1	2.0	4.0	4.0	3.0
115637	5	3.0	1.0	1	2.0	4.0	4.0	4.0
115638	5	3.0	3.0	0	2.0	4.0	4.0	3.0
115642	5	1.0	1.0	1	2.0	4.0	2.0	4.0
115643	5	3.0	5.0	1	2.0	4.0	2.0	4.0
115650	5	3.0	1.0	0	2.0	4.0	4.0	4.0
115651	5	3.0	1.0	1	2.0	4.0	2.0	4.0
115652	5	3.0	1.0	1	2.0	4.0	2.0	4.0
115653	5	1.0	3.0	1	2.0	4.0	2.0	6.0
115654	5	3.0	1.0	1	2.0	4.0	2.0	3.0
115655	5	3.0	1.0	1	2.0	4.0	4.0	4.0
115656	5	1.0	3.0	1	2.0	4.0	2.0	4.0
115659	5	3.0	3.0	1	4.0	4.0	2.0	3.0
115665	5	3.0	1.0	1	2.0	4.0	2.0	99.0
115666	5	1.0	3.0	0	4.0	4.0	2.0	4.0
115667	5	3.0	1.0	1	4.0	4.0	2.0	3.0
115670	5	3.0	1.0	1	4.0	4.0	2.0	4.0
115672	5	3.0	1.0	0	2.0	4.0	2.0	4.0
115676	5	1.0	1.0	2	4.0	4.0	2.0	4.0
115678	5	1.0	1.0	0	4.0	4.0	2.0	2.0
115681	5	1.0	1.0	0	2.0	4.0	4.0	3.0
115682	5	1.0	1.0	1	4.0	4.0	2.0	4.0
115686	5	3.0	1.0	1	4.0	4.0	2.0	4.0
